CODE,DESCRIPTION,IP_SRVC_CTG_SHORT,OP_SRVC_CTG_SHORT,PH_SRVC_CTG_SHORT
87101,Lab/Pathology,,PTHL,PTHL
87102,Lab/Pathology,,PTHL,PTHL
87103,Lab/Pathology,,PTHL,PTHL
87106,Lab/Pathology,,PTHL,PTHL
87107,Lab/Pathology,,PTHL,PTHL
87109,Lab/Pathology,,PTHL,PTHL
87110,Lab/Pathology,,PTHL,PTHL
87116,Lab/Pathology,,PTHL,PTHL
87118,Lab/Pathology,,PTHL,PTHL
87140,Lab/Pathology,,PTHL,PTHL
87143,Lab/Pathology,,PTHL,PTHL
87147,Lab/Pathology,,PTHL,PTHL
87149,Lab/Pathology,,PTHL,PTHL
87150,Lab/Pathology,,PTHL,PTHL
87152,Lab/Pathology,,PTHL,PTHL
87153,Lab/Pathology,,PTHL,PTHL
87158,Lab/Pathology,,PTHL,PTHL
87164,Lab/Pathology,,PTHL,PTHL
87166,Lab/Pathology,,PTHL,PTHL
87168,Lab/Pathology,,PTHL,PTHL
87169,Lab/Pathology,,PTHL,PTHL
87172,Lab/Pathology,,PTHL,PTHL
87176,Lab/Pathology,,PTHL,PTHL
87177,Lab/Pathology,,PTHL,PTHL
87181,Lab/Pathology,,PTHL,PTHL
87184,Lab/Pathology,,PTHL,PTHL
87185,Lab/Pathology,,PTHL,PTHL
87186,Lab/Pathology,,PTHL,PTHL
87187,Lab/Pathology,,PTHL,PTHL
87188,Lab/Pathology,,PTHL,PTHL
87190,Lab/Pathology,,PTHL,PTHL
87197,Lab/Pathology,,PTHL,PTHL
87199,Lab/Pathology,,PTHL,PTHL
87205,Lab/Pathology,,PTHL,PTHL
87206,Lab/Pathology,,PTHL,PTHL
87207,Lab/Pathology,,PTHL,PTHL
87209,Lab/Pathology,,PTHL,PTHL
87210,Lab/Pathology,,PTHL,PTHL
87220,Lab/Pathology,,PTHL,PTHL
87230,Lab/Pathology,,PTHL,PTHL
87250,Lab/Pathology,,PTHL,PTHL
87252,Lab/Pathology,,PTHL,PTHL
87253,Lab/Pathology,,PTHL,PTHL
87254,Lab/Pathology,,PTHL,PTHL
87255,Lab/Pathology,,PTHL,PTHL
87260,Lab/Pathology,,PTHL,PTHL
87265,Lab/Pathology,,PTHL,PTHL
87267,Lab/Pathology,,PTHL,PTHL
87269,Lab/Pathology,,PTHL,PTHL
87270,Lab/Pathology,,PTHL,PTHL
87271,Lab/Pathology,,PTHL,PTHL
87272,Lab/Pathology,,PTHL,PTHL
87273,Lab/Pathology,,PTHL,PTHL
87274,Lab/Pathology,,PTHL,PTHL
87275,Lab/Pathology,,PTHL,PTHL
87276,Lab/Pathology,,PTHL,PTHL
87277,Lab/Pathology,,PTHL,PTHL
87278,Lab/Pathology,,PTHL,PTHL
87279,Lab/Pathology,,PTHL,PTHL
87280,Lab/Pathology,,PTHL,PTHL
87281,Lab/Pathology,,PTHL,PTHL
87283,Lab/Pathology,,PTHL,PTHL
87285,Lab/Pathology,,PTHL,PTHL
87290,Lab/Pathology,,PTHL,PTHL
87299,Lab/Pathology,,PTHL,PTHL
87300,Lab/Pathology,,PTHL,PTHL
87301,Lab/Pathology,,PTHL,PTHL
87305,Lab/Pathology,,PTHL,PTHL
87320,Lab/Pathology,,PTHL,PTHL
87324,Lab/Pathology,,PTHL,PTHL
87327,Lab/Pathology,,PTHL,PTHL
87328,Lab/Pathology,,PTHL,PTHL
87329,Lab/Pathology,,PTHL,PTHL
87332,Lab/Pathology,,PTHL,PTHL
87335,Lab/Pathology,,PTHL,PTHL
87336,Lab/Pathology,,PTHL,PTHL
87337,Lab/Pathology,,PTHL,PTHL
87338,Lab/Pathology,,PTHL,PTHL
87339,Lab/Pathology,,PTHL,PTHL
87340,Lab/Pathology,,PTHL,PTHL
87341,Lab/Pathology,,PTHL,PTHL
87350,Lab/Pathology,,PTHL,PTHL
87380,Lab/Pathology,,PTHL,PTHL
87385,Lab/Pathology,,PTHL,PTHL
87389,Lab/Pathology,,PTHL,PTHL
87390,Lab/Pathology,,PTHL,PTHL
87391,Lab/Pathology,,PTHL,PTHL
87400,Lab/Pathology,,PTHL,PTHL
87420,Lab/Pathology,,PTHL,PTHL
87425,Lab/Pathology,,PTHL,PTHL
87427,Lab/Pathology,,PTHL,PTHL
87430,Lab/Pathology,,PTHL,PTHL
87449,Lab/Pathology,,PTHL,PTHL
87450,Lab/Pathology,,PTHL,PTHL
87451,Lab/Pathology,,PTHL,PTHL
87470,Lab/Pathology,,PTHL,PTHL
87471,Lab/Pathology,,PTHL,PTHL
87472,Lab/Pathology,,PTHL,PTHL
87475,Lab/Pathology,,PTHL,PTHL
87476,Lab/Pathology,,PTHL,PTHL
87477,Lab/Pathology,,PTHL,PTHL
87480,Lab/Pathology,,PTHL,PTHL
87481,Lab/Pathology,,PTHL,PTHL
87482,Lab/Pathology,,PTHL,PTHL
87483,Lab/Pathology,,PTHL,PTHL
87485,Lab/Pathology,,PTHL,PTHL
87486,Lab/Pathology,,PTHL,PTHL
87487,Lab/Pathology,,PTHL,PTHL
87490,Lab/Pathology,,PTHL,PTHL
87491,Lab/Pathology,,PTHL,PTHL
87492,Lab/Pathology,,PTHL,PTHL
87493,Lab/Pathology,,PTHL,PTHL
87495,Lab/Pathology,,PTHL,PTHL
87496,Lab/Pathology,,PTHL,PTHL
87497,Lab/Pathology,,PTHL,PTHL
87498,Lab/Pathology,,PTHL,PTHL
87500,Lab/Pathology,,PTHL,PTHL
87501,Lab/Pathology,,PTHL,PTHL
87502,Lab/Pathology,,PTHL,PTHL
87503,Lab/Pathology,,PTHL,PTHL
87505,Lab/Pathology,,PTHL,PTHL
87506,Lab/Pathology,,PTHL,PTHL
87507,Lab/Pathology,,PTHL,PTHL
87510,Lab/Pathology,,PTHL,PTHL
87511,Lab/Pathology,,PTHL,PTHL
87512,Lab/Pathology,,PTHL,PTHL
87515,Lab/Pathology,,PTHL,PTHL
87516,Lab/Pathology,,PTHL,PTHL
87517,Lab/Pathology,,PTHL,PTHL
87520,Lab/Pathology,,PTHL,PTHL
87521,Lab/Pathology,,PTHL,PTHL
87522,Lab/Pathology,,PTHL,PTHL
87525,Lab/Pathology,,PTHL,PTHL
87526,Lab/Pathology,,PTHL,PTHL
87527,Lab/Pathology,,PTHL,PTHL
87528,Lab/Pathology,,PTHL,PTHL
87529,Lab/Pathology,,PTHL,PTHL
87530,Lab/Pathology,,PTHL,PTHL
87531,Lab/Pathology,,PTHL,PTHL
87532,Lab/Pathology,,PTHL,PTHL
87533,Lab/Pathology,,PTHL,PTHL
87534,Lab/Pathology,,PTHL,PTHL
87535,Lab/Pathology,,PTHL,PTHL
87536,Lab/Pathology,,PTHL,PTHL
87537,Lab/Pathology,,PTHL,PTHL
87538,Lab/Pathology,,PTHL,PTHL
87539,Lab/Pathology,,PTHL,PTHL
87540,Lab/Pathology,,PTHL,PTHL
87541,Lab/Pathology,,PTHL,PTHL
87542,Lab/Pathology,,PTHL,PTHL
87550,Lab/Pathology,,PTHL,PTHL
87551,Lab/Pathology,,PTHL,PTHL
87552,Lab/Pathology,,PTHL,PTHL
87555,Lab/Pathology,,PTHL,PTHL
87556,Lab/Pathology,,PTHL,PTHL
87557,Lab/Pathology,,PTHL,PTHL
87560,Lab/Pathology,,PTHL,PTHL
87561,Lab/Pathology,,PTHL,PTHL
87562,Lab/Pathology,,PTHL,PTHL
87580,Lab/Pathology,,PTHL,PTHL
87581,Lab/Pathology,,PTHL,PTHL
87582,Lab/Pathology,,PTHL,PTHL
87590,Lab/Pathology,,PTHL,PTHL
87591,Lab/Pathology,,PTHL,PTHL
87592,Lab/Pathology,,PTHL,PTHL
87621,Lab/Pathology,,PTHL,PTHL
87622,Lab/Pathology,,PTHL,PTHL
87623,Lab/Pathology,,PTHL,PTHL
87624,Lab/Pathology,,PTHL,PTHL
87625,Lab/Pathology,,PTHL,PTHL
87631,Lab/Pathology,,PTHL,PTHL
87632,Lab/Pathology,,PTHL,PTHL
87633,Lab/Pathology,,PTHL,PTHL
87640,Lab/Pathology,,PTHL,PTHL
87641,Lab/Pathology,,PTHL,PTHL
87650,Lab/Pathology,,PTHL,PTHL
87651,Lab/Pathology,,PTHL,PTHL
87652,Lab/Pathology,,PTHL,PTHL
87653,Lab/Pathology,,PTHL,PTHL
87660,Lab/Pathology,,PTHL,PTHL
87661,Lab/Pathology,,PTHL,PTHL
87797,Lab/Pathology,,PTHL,PTHL
87798,Lab/Pathology,,PTHL,PTHL
87799,Lab/Pathology,,PTHL,PTHL
87800,Lab/Pathology,,PTHL,PTHL
87801,Lab/Pathology,,PTHL,PTHL
87802,Lab/Pathology,,PTHL,PTHL
87803,Lab/Pathology,,PTHL,PTHL
87804,Lab/Pathology,,PTHL,PTHL
87806,Lab/Pathology,,PTHL,PTHL
87807,Lab/Pathology,,PTHL,PTHL
87808,Lab/Pathology,,PTHL,PTHL
87809,Lab/Pathology,,PTHL,PTHL
87810,Lab/Pathology,,PTHL,PTHL
87850,Lab/Pathology,,PTHL,PTHL
87880,Lab/Pathology,,PTHL,PTHL
87899,Lab/Pathology,,PTHL,PTHL
87900,Lab/Pathology,,PTHL,PTHL
87901,Lab/Pathology,,PTHL,PTHL
87902,Lab/Pathology,,PTHL,PTHL
87903,Lab/Pathology,,PTHL,PTHL
87904,Lab/Pathology,,PTHL,PTHL
87905,Lab/Pathology,,PTHL,PTHL
87906,Lab/Pathology,,PTHL,PTHL
87910,Lab/Pathology,,PTHL,PTHL
87912,Lab/Pathology,,PTHL,PTHL
87999,Lab/Pathology,,PTHL,PTHL
88000,Lab/Pathology,,PTHL,PTHL
88005,Lab/Pathology,,PTHL,PTHL
88007,Lab/Pathology,,PTHL,PTHL
88012,Lab/Pathology,,PTHL,PTHL
88014,Lab/Pathology,,PTHL,PTHL
88016,Lab/Pathology,,PTHL,PTHL
88020,Lab/Pathology,,PTHL,PTHL
88025,Lab/Pathology,,PTHL,PTHL
88027,Lab/Pathology,,PTHL,PTHL
88028,Lab/Pathology,,PTHL,PTHL
88029,Lab/Pathology,,PTHL,PTHL
88036,Lab/Pathology,,PTHL,PTHL
88037,Lab/Pathology,,PTHL,PTHL
88040,Lab/Pathology,,PTHL,PTHL
88099,Lab/Pathology,,PTHL,PTHL
88104,Lab/Pathology,,PTHL,PTHL
88106,Lab/Pathology,,PTHL,PTHL
88108,Lab/Pathology,,PTHL,PTHL
88112,Lab/Pathology,,PTHL,PTHL
88120,Lab/Pathology,,PTHL,PTHL
88121,Lab/Pathology,,PTHL,PTHL
88125,Lab/Pathology,,PTHL,PTHL
88130,Lab/Pathology,,PTHL,PTHL
88140,Lab/Pathology,,PTHL,PTHL
88141,Lab/Pathology,,PTHL,PTHL
88142,Lab/Pathology,,PTHL,PTHL
88143,Lab/Pathology,,PTHL,PTHL
88147,Lab/Pathology,,PTHL,PTHL
88148,Lab/Pathology,,PTHL,PTHL
88150,Lab/Pathology,,PTHL,PTHL
88152,Lab/Pathology,,PTHL,PTHL
88153,Lab/Pathology,,PTHL,PTHL
88154,Lab/Pathology,,PTHL,PTHL
88155,Lab/Pathology,,PTHL,PTHL
88160,Lab/Pathology,,PTHL,PTHL
88161,Lab/Pathology,,PTHL,PTHL
88162,Lab/Pathology,,PTHL,PTHL
88164,Lab/Pathology,,PTHL,PTHL
88165,Lab/Pathology,,PTHL,PTHL
88166,Lab/Pathology,,PTHL,PTHL
88167,Lab/Pathology,,PTHL,PTHL
88172,Lab/Pathology,,PTHL,PTHL
88173,Lab/Pathology,,PTHL,PTHL
88174,Lab/Pathology,,PTHL,PTHL
88175,Lab/Pathology,,PTHL,PTHL
88177,Lab/Pathology,,PTHL,PTHL
88182,Lab/Pathology,,PTHL,PTHL
88184,Lab/Pathology,,PTHL,PTHL
88185,Lab/Pathology,,PTHL,PTHL
88187,Lab/Pathology,,PTHL,PTHL
88188,Lab/Pathology,,PTHL,PTHL
88189,Lab/Pathology,,PTHL,PTHL
88199,Lab/Pathology,,PTHL,PTHL
88230,Lab/Pathology,,PTHL,PTHL
88233,Lab/Pathology,,PTHL,PTHL
88235,Lab/Pathology,,PTHL,PTHL
88237,Lab/Pathology,,PTHL,PTHL
88239,Lab/Pathology,,PTHL,PTHL
88240,Lab/Pathology,,PTHL,PTHL
88241,Lab/Pathology,,PTHL,PTHL
88245,Lab/Pathology,,PTHL,PTHL
88248,Lab/Pathology,,PTHL,PTHL
88249,Lab/Pathology,,PTHL,PTHL
88260,Lab/Pathology,,PTHL,PTHL
88261,Lab/Pathology,,PTHL,PTHL
88262,Lab/Pathology,,PTHL,PTHL
88263,Lab/Pathology,,PTHL,PTHL
88264,Lab/Pathology,,PTHL,PTHL
88267,Lab/Pathology,,PTHL,PTHL
88269,Lab/Pathology,,PTHL,PTHL
88271,Lab/Pathology,,PTHL,PTHL
88272,Lab/Pathology,,PTHL,PTHL
88273,Lab/Pathology,,PTHL,PTHL
88274,Lab/Pathology,,PTHL,PTHL
88275,Lab/Pathology,,PTHL,PTHL
88280,Lab/Pathology,,PTHL,PTHL
88283,Lab/Pathology,,PTHL,PTHL
88285,Lab/Pathology,,PTHL,PTHL
88289,Lab/Pathology,,PTHL,PTHL
88291,Lab/Pathology,,PTHL,PTHL
88299,Lab/Pathology,,PTHL,PTHL
88300,Lab/Pathology,,PTHL,PTHL
88302,Lab/Pathology,,PTHL,PTHL
88304,Lab/Pathology,,PTHL,PTHL
88305,Lab/Pathology,,PTHL,PTHL
88307,Lab/Pathology,,PTHL,PTHL
88309,Lab/Pathology,,PTHL,PTHL
88311,Lab/Pathology,,PTHL,PTHL
88312,Lab/Pathology,,PTHL,PTHL
88313,Lab/Pathology,,PTHL,PTHL
88314,Lab/Pathology,,PTHL,PTHL
88318,Lab/Pathology,,PTHL,PTHL
88319,Lab/Pathology,,PTHL,PTHL
88321,Lab/Pathology,,PTHL,PTHL
88323,Lab/Pathology,,PTHL,PTHL
88325,Lab/Pathology,,PTHL,PTHL
88329,Lab/Pathology,,PTHL,PTHL
88331,Lab/Pathology,,PTHL,PTHL
88332,Lab/Pathology,,PTHL,PTHL
88333,Lab/Pathology,,PTHL,PTHL
88334,Lab/Pathology,,PTHL,PTHL
88341,Lab/Pathology,,PTHL,PTHL
88342,Lab/Pathology,,PTHL,PTHL
88343,Lab/Pathology,,PTHL,PTHL
88344,Lab/Pathology,,PTHL,PTHL
88346,Lab/Pathology,,PTHL,PTHL
88347,Lab/Pathology,,PTHL,PTHL
88348,Lab/Pathology,,PTHL,PTHL
88349,Lab/Pathology,,PTHL,PTHL
88350,Lab/Pathology,,PTHL,PTHL
88355,Lab/Pathology,,PTHL,PTHL
88356,Lab/Pathology,,PTHL,PTHL
88358,Lab/Pathology,,PTHL,PTHL
88360,Lab/Pathology,,PTHL,PTHL
88361,Lab/Pathology,,PTHL,PTHL
88362,Lab/Pathology,,PTHL,PTHL
88363,Lab/Pathology,,PTHL,PTHL
88364,Lab/Pathology,,PTHL,PTHL
88365,Lab/Pathology,,PTHL,PTHL
88366,Lab/Pathology,,PTHL,PTHL
88367,Lab/Pathology,,PTHL,PTHL
88368,Lab/Pathology,,PTHL,PTHL
88369,Lab/Pathology,,PTHL,PTHL
88371,Lab/Pathology,,PTHL,PTHL
88372,Lab/Pathology,,PTHL,PTHL
88373,Lab/Pathology,,PTHL,PTHL
88374,Lab/Pathology,,PTHL,PTHL
88375,Lab/Pathology,,PTHL,PTHL
88377,Lab/Pathology,,PTHL,PTHL
88380,Lab/Pathology,,PTHL,PTHL
88381,Lab/Pathology,,PTHL,PTHL
88385,Lab/Pathology,,PTHL,PTHL
88386,Lab/Pathology,,PTHL,PTHL
88387,Lab/Pathology,,PTHL,PTHL
88388,Lab/Pathology,,PTHL,PTHL
88399,Lab/Pathology,,PTHL,PTHL
88720,Lab/Pathology,,PTHL,PTHL
88738,Lab/Pathology,,PTHL,PTHL
88740,Lab/Pathology,,PTHL,PTHL
88741,Lab/Pathology,,PTHL,PTHL
88749,Lab/Pathology,,PTHL,PTHL
89049,Lab/Pathology,,PTHL,PTHL
89050,Lab/Pathology,,PTHL,PTHL
89051,Lab/Pathology,,PTHL,PTHL
89055,Lab/Pathology,,PTHL,PTHL
89060,Lab/Pathology,,PTHL,PTHL
89100,Lab/Pathology,,PTHL,PTHL
89125,Lab/Pathology,,PTHL,PTHL
89140,Lab/Pathology,,PTHL,PTHL
89160,Lab/Pathology,,PTHL,PTHL
89190,Lab/Pathology,,PTHL,PTHL
89220,Lab/Pathology,,PTHL,PTHL
89230,Lab/Pathology,,PTHL,PTHL
89240,Lab/Pathology,,PTHL,PTHL
89250,Lab/Pathology,,PTHL,PTHL
89251,Lab/Pathology,,PTHL,PTHL
89253,Lab/Pathology,,PTHL,PTHL
89254,Lab/Pathology,,PTHL,PTHL
89255,Lab/Pathology,,PTHL,PTHL
89256,Lab/Pathology,,PTHL,PTHL
89257,Lab/Pathology,,PTHL,PTHL
89258,Lab/Pathology,,PTHL,PTHL
89259,Lab/Pathology,,PTHL,PTHL
89260,Lab/Pathology,,PTHL,PTHL
89261,Lab/Pathology,,PTHL,PTHL
89264,Lab/Pathology,,PTHL,PTHL
89268,Lab/Pathology,,PTHL,PTHL
89272,Lab/Pathology,,PTHL,PTHL
89280,Lab/Pathology,,PTHL,PTHL
89281,Lab/Pathology,,PTHL,PTHL
89290,Lab/Pathology,,PTHL,PTHL
89291,Lab/Pathology,,PTHL,PTHL
89300,Lab/Pathology,,PTHL,PTHL
89310,Lab/Pathology,,PTHL,PTHL
89320,Lab/Pathology,,PTHL,PTHL
89321,Lab/Pathology,,PTHL,PTHL
89322,Lab/Pathology,,PTHL,PTHL
89325,Lab/Pathology,,PTHL,PTHL
89329,Lab/Pathology,,PTHL,PTHL
89330,Lab/Pathology,,PTHL,PTHL
89331,Lab/Pathology,,PTHL,PTHL
89335,Lab/Pathology,,PTHL,PTHL
89337,Lab/Pathology,,PTHL,PTHL
89342,Lab/Pathology,,PTHL,PTHL
89343,Lab/Pathology,,PTHL,PTHL
89344,Lab/Pathology,,PTHL,PTHL
89346,Lab/Pathology,,PTHL,PTHL
89352,Lab/Pathology,,PTHL,PTHL
89353,Lab/Pathology,,PTHL,PTHL
89354,Lab/Pathology,,PTHL,PTHL
89356,Lab/Pathology,,PTHL,PTHL
89398,Lab/Pathology,,PTHL,PTHL
91010,Lab/Pathology,,PTHL,PTHL
91012,Lab/Pathology,,PTHL,PTHL
91013,Lab/Pathology,,PTHL,PTHL
91020,Lab/Pathology,,PTHL,PTHL
91030,Lab/Pathology,,PTHL,PTHL
91052,Lab/Pathology,,PTHL,PTHL
91065,Lab/Pathology,,PTHL,PTHL
91122,Lab/Pathology,,PTHL,PTHL
91299,Lab/Pathology,,PTHL,PTHL
92132,Lab/Pathology,,PTHL,PTHL
92133,Lab/Pathology,,PTHL,PTHL
92134,Lab/Pathology,,PTHL,PTHL
92145,Lab/Pathology,,PTHL,PTHL
92227,Lab/Pathology,,PTHL,PTHL
92228,Lab/Pathology,,PTHL,PTHL
92499,Lab/Pathology,,PTHL,PTHL
92512,Lab/Pathology,,PTHL,PTHL
92516,Lab/Pathology,,PTHL,PTHL
92520,Lab/Pathology,,PTHL,PTHL
92521,Lab/Pathology,,PTHL,PTHL
92522,Lab/Pathology,,PTHL,PTHL
92523,Lab/Pathology,,PTHL,PTHL
92524,Lab/Pathology,,PTHL,PTHL
92540,Lab/Pathology,,PTHL,PTHL
92541,Lab/Pathology,,PTHL,PTHL
92542,Lab/Pathology,,PTHL,PTHL
92543,Lab/Pathology,,PTHL,PTHL
92544,Lab/Pathology,,PTHL,PTHL
92545,Lab/Pathology,,PTHL,PTHL
92546,Lab/Pathology,,PTHL,PTHL
92547,Lab/Pathology,,PTHL,PTHL
92548,Lab/Pathology,,PTHL,PTHL
92550,Lab/Pathology,,PTHL,PTHL
92551,Lab/Pathology,,PTHL,PTHL
92552,Lab/Pathology,,PTHL,PTHL
92553,Lab/Pathology,,PTHL,PTHL
92555,Lab/Pathology,,PTHL,PTHL
92556,Lab/Pathology,,PTHL,PTHL
92557,Lab/Pathology,,PTHL,PTHL
92559,Lab/Pathology,,PTHL,PTHL
92560,Lab/Pathology,,PTHL,PTHL
92561,Lab/Pathology,,PTHL,PTHL
92562,Lab/Pathology,,PTHL,PTHL
92563,Lab/Pathology,,PTHL,PTHL
92564,Lab/Pathology,,PTHL,PTHL
92565,Lab/Pathology,,PTHL,PTHL
92567,Lab/Pathology,,PTHL,PTHL
92568,Lab/Pathology,,PTHL,PTHL
92570,Lab/Pathology,,PTHL,PTHL
92571,Lab/Pathology,,PTHL,PTHL
92572,Lab/Pathology,,PTHL,PTHL
92575,Lab/Pathology,,PTHL,PTHL
92576,Lab/Pathology,,PTHL,PTHL
92577,Lab/Pathology,,PTHL,PTHL
92579,Lab/Pathology,,PTHL,PTHL
92582,Lab/Pathology,,PTHL,PTHL
92583,Lab/Pathology,,PTHL,PTHL
92584,Lab/Pathology,,PTHL,PTHL
92585,Lab/Pathology,,PTHL,PTHL
92586,Lab/Pathology,,PTHL,PTHL
92587,Lab/Pathology,,PTHL,PTHL
92588,Lab/Pathology,,PTHL,PTHL
92589,Lab/Pathology,,PTHL,PTHL
92590,Lab/Pathology,,PTHL,PTHL
92591,Lab/Pathology,,PTHL,PTHL
92592,Lab/Pathology,,PTHL,PTHL
92593,Lab/Pathology,,PTHL,PTHL
92594,Lab/Pathology,,PTHL,PTHL
92595,Lab/Pathology,,PTHL,PTHL
92596,Lab/Pathology,,PTHL,PTHL
92599,Lab/Pathology,,PTHL,PTHL
92601,Lab/Pathology,,PTHL,PTHL
92602,Lab/Pathology,,PTHL,PTHL
92603,Lab/Pathology,,PTHL,PTHL
92604,Lab/Pathology,,PTHL,PTHL
92610,Lab/Pathology,,PTHL,PTHL
92620,Lab/Pathology,,PTHL,PTHL
92621,Lab/Pathology,,PTHL,PTHL
92625,Lab/Pathology,,PTHL,PTHL
92626,Lab/Pathology,,PTHL,PTHL
92627,Lab/Pathology,,PTHL,PTHL
92640,Lab/Pathology,,PTHL,PTHL
93000,Lab/Pathology,,PTHL,PTHL
93005,Lab/Pathology,,PTHL,PTHL
93010,Lab/Pathology,,PTHL,PTHL
93015,Lab/Pathology,,PTHL,PTHL
93016,Lab/Pathology,,PTHL,PTHL
93017,Lab/Pathology,,PTHL,PTHL
93018,Lab/Pathology,,PTHL,PTHL
93024,Lab/Pathology,,PTHL,PTHL
93025,Lab/Pathology,,PTHL,PTHL
93040,Lab/Pathology,,PTHL,PTHL
93041,Lab/Pathology,,PTHL,PTHL
93042,Lab/Pathology,,PTHL,PTHL
93050,Lab/Pathology,,PTHL,PTHL
93224,Lab/Pathology,,PTHL,PTHL
93225,Lab/Pathology,,PTHL,PTHL
93226,Lab/Pathology,,PTHL,PTHL
93227,Lab/Pathology,,PTHL,PTHL
93228,Lab/Pathology,,PTHL,PTHL
93229,Lab/Pathology,,PTHL,PTHL
93235,Lab/Pathology,,PTHL,PTHL
93268,Lab/Pathology,,PTHL,PTHL
93270,Lab/Pathology,,PTHL,PTHL
93271,Lab/Pathology,,PTHL,PTHL
93272,Lab/Pathology,,PTHL,PTHL
93278,Lab/Pathology,,PTHL,PTHL
93279,Lab/Pathology,,PTHL,PTHL
93280,Lab/Pathology,,PTHL,PTHL
93281,Lab/Pathology,,PTHL,PTHL
93282,Lab/Pathology,,PTHL,PTHL
93283,Lab/Pathology,,PTHL,PTHL
93284,Lab/Pathology,,PTHL,PTHL
93285,Lab/Pathology,,PTHL,PTHL
93286,Lab/Pathology,,PTHL,PTHL
93287,Lab/Pathology,,PTHL,PTHL
93288,Lab/Pathology,,PTHL,PTHL
93289,Lab/Pathology,,PTHL,PTHL
93290,Lab/Pathology,,PTHL,PTHL
93291,Lab/Pathology,,PTHL,PTHL
93292,Lab/Pathology,,PTHL,PTHL
93293,Lab/Pathology,,PTHL,PTHL
93294,Lab/Pathology,,PTHL,PTHL
93295,Lab/Pathology,,PTHL,PTHL
93296,Lab/Pathology,,PTHL,PTHL
93297,Lab/Pathology,,PTHL,PTHL
93298,Lab/Pathology,,PTHL,PTHL
93350,Lab/Pathology,,PTHL,PTHL
93464,Lab/Pathology,,PTHL,PTHL
93640,Lab/Pathology,,PTHL,PTHL
93641,Lab/Pathology,,PTHL,PTHL
93642,Lab/Pathology,,PTHL,PTHL
93644,Lab/Pathology,,PTHL,PTHL
93701,Lab/Pathology,,PTHL,PTHL
93702,Lab/Pathology,,PTHL,PTHL
93720,Lab/Pathology,,PTHL,PTHL
93722,Lab/Pathology,,PTHL,PTHL
93724,Lab/Pathology,,PTHL,PTHL
93740,Lab/Pathology,,PTHL,PTHL
93745,Lab/Pathology,,PTHL,PTHL
93750,Lab/Pathology,,PTHL,PTHL
93762,Lab/Pathology,,PTHL,PTHL
93770,Lab/Pathology,,PTHL,PTHL
93784,Lab/Pathology,,PTHL,PTHL
93786,Lab/Pathology,,PTHL,PTHL
93788,Lab/Pathology,,PTHL,PTHL
93790,Lab/Pathology,,PTHL,PTHL
93799,Lab/Pathology,,PTHL,PTHL
93886,Lab/Pathology,,PTHL,PTHL
93888,Lab/Pathology,,PTHL,PTHL
93890,Lab/Pathology,,PTHL,PTHL
93895,Lab/Pathology,,PTHL,PTHL
93922,Lab/Pathology,,PTHL,PTHL
93923,Lab/Pathology,,PTHL,PTHL
93924,Lab/Pathology,,PTHL,PTHL
93965,Lab/Pathology,,PTHL,PTHL
93998,Lab/Pathology,,PTHL,PTHL
94010,Lab/Pathology,,PTHL,PTHL
94011,Lab/Pathology,,PTHL,PTHL
94012,Lab/Pathology,,PTHL,PTHL
94013,Lab/Pathology,,PTHL,PTHL
94014,Lab/Pathology,,PTHL,PTHL
94015,Lab/Pathology,,PTHL,PTHL
94016,Lab/Pathology,,PTHL,PTHL
94060,Lab/Pathology,,PTHL,PTHL
94070,Lab/Pathology,,PTHL,PTHL
94150,Lab/Pathology,,PTHL,PTHL
94200,Lab/Pathology,,PTHL,PTHL
94250,Lab/Pathology,,PTHL,PTHL
94375,Lab/Pathology,,PTHL,PTHL
94400,Lab/Pathology,,PTHL,PTHL
94450,Lab/Pathology,,PTHL,PTHL
94452,Lab/Pathology,,PTHL,PTHL
94453,Lab/Pathology,,PTHL,PTHL
94617,Lab/Pathology,,PTHL,PTHL
94618,Lab/Pathology,,PTHL,PTHL
94620,Lab/Pathology,,PTHL,PTHL
94621,Lab/Pathology,,PTHL,PTHL
94645,Lab/Pathology,,PTHL,PTHL
94669,Lab/Pathology,,PTHL,PTHL
94680,Lab/Pathology,,PTHL,PTHL
94681,Lab/Pathology,,PTHL,PTHL
94690,Lab/Pathology,,PTHL,PTHL
94726,Lab/Pathology,,PTHL,PTHL
94727,Lab/Pathology,,PTHL,PTHL
94728,Lab/Pathology,,PTHL,PTHL
94729,Lab/Pathology,,PTHL,PTHL
94750,Lab/Pathology,,PTHL,PTHL
94760,Lab/Pathology,,PTHL,PTHL
94761,Lab/Pathology,,PTHL,PTHL
94762,Lab/Pathology,,PTHL,PTHL
94770,Lab/Pathology,,PTHL,PTHL
94772,Lab/Pathology,,PTHL,PTHL
94776,Lab/Pathology,,PTHL,PTHL
94799,Lab/Pathology,,PTHL,PTHL
95004,Lab/Pathology,,PTHL,PTHL
95012,Lab/Pathology,,PTHL,PTHL
95015,Lab/Pathology,,PTHL,PTHL
95017,Lab/Pathology,,PTHL,PTHL
95018,Lab/Pathology,,PTHL,PTHL
95024,Lab/Pathology,,PTHL,PTHL
95027,Lab/Pathology,,PTHL,PTHL
95028,Lab/Pathology,,PTHL,PTHL
95044,Lab/Pathology,,PTHL,PTHL
95052,Lab/Pathology,,PTHL,PTHL
95056,Lab/Pathology,,PTHL,PTHL
